Timestamp,Apparent (VA),Active (W)
2022-09-27 17:00:20,22.45,16.55
2022-09-27 17:00:21,22.04,15.92
2022-09-27 17:00:22,22.78,16.52
2022-09-27 17:00:23,22.56,16.3
2022-09-27 17:00:24,22.66,16.27
2022-09-27 17:00:25,22.51,16.3
2022-09-27 17:00:26,21.72,15.38
2022-09-27 17:00:27,21.98,15.8
2022-09-27 17:00:28,22.08,15.88
2022-09-27 17:00:29,22.67,16.39
2022-09-27 17:00:30,22.14,15.95
2022-09-27 17:00:31,22.61,16.2
2022-09-27 17:00:32,23.22,17.35
2022-09-27 17:00:33,23.56,17.37
2022-09-27 17:00:34,23.67,17.55
2022-09-27 17:00:35,24.51,18.44
2022-09-27 17:00:36,23.7,17.54
2022-09-27 17:00:37,23.92,17.94
2022-09-27 17:00:38,22.44,16.21
2022-09-27 17:00:39,23.66,17.53
2022-09-27 17:00:40,23.34,17.16
2022-09-27 17:00:41,23.64,17.34
2022-09-27 17:00:42,23.69,17.64
2022-09-27 17:00:43,23.98,17.73
2022-09-27 17:00:44,23.37,17.08
2022-09-27 17:00:45,22.71,16.36
2022-09-27 17:00:46,22.15,16.09
2022-09-27 17:00:47,22.74,16.62
2022-09-27 17:00:48,23.27,17.01
2022-09-27 17:00:49,23.71,17.7
2022-09-27 17:00:50,22.61,16.63
2022-09-27 17:00:51,23.18,17.1
2022-09-27 17:00:52,23.51,17.51
2022-09-27 17:00:53,23.26,17.1
2022-09-27 17:00:54,23.39,17.26
2022-09-27 17:00:55,23.39,17.24
2022-09-27 17:00:56,21.79,15.54
2022-09-27 17:00:57,22.46,16.0
2022-09-27 17:00:58,22.09,15.95
2022-09-27 17:00:59,22.72,16.67
2022-09-27 17:01:00,22.25,15.79
2022-09-27 17:01:01,22.46,16.25
2022-09-27 17:01:02,23.07,17.29
2022-09-27 17:01:03,23.23,16.89
2022-09-27 17:01:04,22.93,16.8
2022-09-27 17:01:05,22.24,15.97
2022-09-27 17:01:06,22.27,16.1
2022-09-27 17:01:07,22.94,16.89
2022-09-27 17:01:08,22.61,16.51
2022-09-27 17:01:09,22.75,16.79
2022-09-27 17:01:10,23.26,17.01
2022-09-27 17:01:11,22.81,16.79
2022-09-27 17:01:12,23.15,17.15
2022-09-27 17:01:13,22.01,15.59
2022-09-27 17:01:14,22.81,16.62
2022-09-27 17:01:15,23.89,17.77
2022-09-27 17:01:16,23.11,17.11
2022-09-27 17:01:17,23.63,17.51
2022-09-27 17:01:18,24.35,18.18
2022-09-27 17:01:19,23.98,17.87
2022-09-27 17:01:20,22.66,16.33
2022-09-27 17:01:21,23.18,17.27
2022-09-27 17:01:22,23.69,17.64
2022-09-27 17:01:23,23.09,16.96
2022-09-27 17:01:24,23.48,17.37
2022-09-27 17:01:25,22.71,16.44
2022-09-27 17:01:26,23.43,17.37
2022-09-27 17:01:27,23.37,17.37
2022-09-27 17:01:28,22.61,16.47
2022-09-27 17:01:29,22.54,16.22
2022-09-27 17:01:30,23.48,17.25
2022-09-27 17:01:31,22.22,16.24
2022-09-27 17:01:32,22.99,16.62
2022-09-27 17:01:33,22.98,16.66
2022-09-27 17:01:34,22.9,16.81
2022-09-27 17:01:35,22.7,16.41
2022-09-27 17:01:36,22.78,16.59
2022-09-27 17:01:37,22.95,16.69
2022-09-27 17:01:38,23.0,16.85
2022-09-27 17:01:39,22.39,16.06
2022-09-27 17:01:40,23.28,17.05
2022-09-27 17:01:41,23.05,17.2
2022-09-27 17:01:42,23.33,17.12
2022-09-27 17:01:43,23.04,17.03
2022-09-27 17:01:44,23.58,17.38
2022-09-27 17:01:45,23.99,17.64
2022-09-27 17:01:46,22.9,16.64
2022-09-27 17:01:47,23.29,17.18
2022-09-27 17:01:48,22.57,16.18
2022-09-27 17:01:49,22.05,15.69
2022-09-27 17:01:50,768.31,740.58
2022-09-27 17:01:51,3541.67,3535.22
2022-09-27 17:01:52,3520.12,3515.28
2022-09-27 17:01:53,3509.52,3504.91
2022-09-27 17:01:54,3503.43,3498.91
2022-09-27 17:01:55,3498.89,3494.36
2022-09-27 17:01:56,3496.92,3492.3
2022-09-27 17:01:57,3491.58,3486.99
2022-09-27 17:01:58,3488.04,3483.58
2022-09-27 17:01:59,3487.04,3482.55
2022-09-27 17:02:00,3485.81,3481.48
2022-09-27 17:02:01,3485.79,3481.37
2022-09-27 17:02:02,3477.37,3472.78
2022-09-27 17:02:03,3470.34,3465.8
2022-09-27 17:02:04,3480.61,3476.33
2022-09-27 17:02:05,3481.2,3476.69
2022-09-27 17:02:06,3482.45,3477.76
2022-09-27 17:02:07,3354.18,3349.94
2022-09-27 17:02:08,3356.1,3350.82
2022-09-27 17:02:09,3395.26,3390.18
2022-09-27 17:02:10,3417.12,3412.01
2022-09-27 17:02:11,3428.8,3423.74
2022-09-27 17:02:12,3437.11,3432.05
2022-09-27 17:02:13,3446.05,3440.86
2022-09-27 17:02:14,3447.39,3442.7
2022-09-27 17:02:15,3444.95,3440.15
2022-09-27 17:02:16,3448.35,3443.32
2022-09-27 17:02:17,3457.39,3452.91
2022-09-27 17:02:18,3465.63,3460.84
2022-09-27 17:02:19,3461.91,3457.0
2022-09-27 17:02:20,3463.57,3458.9
2022-09-27 17:02:21,4093.27,4067.95
2022-09-27 17:02:22,5834.8,5805.66
2022-09-27 17:02:23,5327.13,5310.1
2022-09-27 17:02:24,5325.1,5308.12
2022-09-27 17:02:25,5322.85,5305.85
2022-09-27 17:02:26,5330.59,5313.69
2022-09-27 17:02:27,5333.1,5316.0
2022-09-27 17:02:28,5333.81,5316.73
2022-09-27 17:02:29,5341.4,5324.35
2022-09-27 17:02:30,5344.07,5326.93
2022-09-27 17:02:31,5342.48,5325.16
2022-09-27 17:02:32,5344.36,5327.25
2022-09-27 17:02:33,5344.21,5327.08
2022-09-27 17:02:34,5345.45,5328.35
2022-09-27 17:02:35,5343.89,5326.8
2022-09-27 17:02:36,5346.56,5329.42
2022-09-27 17:02:37,5345.48,5328.29
2022-09-27 17:02:38,5345.69,5328.63
2022-09-27 17:02:39,5349.67,5332.78
2022-09-27 17:02:40,5348.85,5331.99
2022-09-27 17:02:41,5346.09,5329.15
2022-09-27 17:02:42,5347.67,5330.48
