Timestamp,Apparent (VA),Active (W)
2022-11-08 17:33:00,305.15,172.6
2022-11-08 17:33:01,304.15,172.84
2022-11-08 17:33:02,305.51,173.26
2022-11-08 17:33:03,307.52,173.9
2022-11-08 17:33:04,305.58,174.22
2022-11-08 17:33:05,305.77,173.61
2022-11-08 17:33:06,306.39,173.41
2022-11-08 17:33:07,305.37,173.25
2022-11-08 17:33:08,306.17,173.15
2022-11-08 17:33:09,305.53,173.55
2022-11-08 17:33:10,305.15,173.08
2022-11-08 17:33:11,306.12,173.19
2022-11-08 17:33:12,305.24,173.54
2022-11-08 17:33:13,306.3,174.13
2022-11-08 17:33:14,306.02,173.76
2022-11-08 17:33:15,305.05,173.81
2022-11-08 17:33:16,305.55,173.54
2022-11-08 17:33:17,305.56,173.58
2022-11-08 17:33:18,306.02,174.19
2022-11-08 17:33:19,304.54,173.16
2022-11-08 17:33:20,305.62,174.01
2022-11-08 17:33:21,304.41,173.72
2022-11-08 17:33:22,304.14,173.1
2022-11-08 17:33:23,304.45,173.89
2022-11-08 17:33:24,303.74,173.97
2022-11-08 17:33:25,304.01,173.72
2022-11-08 17:33:26,304.54,174.41
2022-11-08 17:33:27,303.55,173.31
2022-11-08 17:33:28,302.1,173.05
2022-11-08 17:33:29,304.04,173.79
2022-11-08 17:33:30,302.5,173.29
2022-11-08 17:33:31,301.93,172.57
2022-11-08 17:33:32,304.03,173.64
2022-11-08 17:33:33,304.37,173.87
2022-11-08 17:33:34,303.62,173.29
2022-11-08 17:33:35,304.89,173.92
2022-11-08 17:33:36,305.86,173.45
2022-11-08 17:33:37,303.64,172.67
2022-11-08 17:33:38,305.63,173.41
2022-11-08 17:33:39,305.25,173.6
2022-11-08 17:33:40,304.45,172.76
2022-11-08 17:33:41,305.77,172.48
2022-11-08 17:33:42,305.01,173.11
2022-11-08 17:33:43,306.25,173.06
2022-11-08 17:33:44,305.15,172.76
2022-11-08 17:33:45,306.56,173.34
2022-11-08 17:33:46,305.24,172.93
2022-11-08 17:33:47,306.74,174.13
2022-11-08 17:33:48,308.36,174.11
2022-11-08 17:33:49,305.71,173.72
2022-11-08 17:33:50,306.07,173.35
2022-11-08 17:33:51,307.61,174.29
2022-11-08 17:33:52,307.08,174.33
2022-11-08 17:33:53,307.11,174.32
2022-11-08 17:33:54,305.61,173.19
2022-11-08 17:33:55,303.95,173.23
2022-11-08 17:33:56,305.5,173.03
2022-11-08 17:33:57,305.84,173.55
2022-11-08 17:33:58,305.63,174.27
2022-11-08 17:33:59,308.28,174.57
2022-11-08 17:34:00,305.63,173.44
2022-11-08 17:34:01,312.2,181.47
2022-11-08 17:34:02,316.82,181.76
2022-11-08 17:34:03,316.24,181.32
2022-11-08 17:34:04,317.35,182.1
2022-11-08 17:34:05,315.31,181.45
2022-11-08 17:34:06,316.48,181.33
2022-11-08 17:34:07,316.94,181.75
2022-11-08 17:34:08,315.45,181.54
2022-11-08 17:34:09,311.2,175.1
2022-11-08 17:34:10,308.23,172.9
2022-11-08 17:34:11,308.8,173.5
2022-11-08 17:34:12,309.09,173.17
2022-11-08 17:34:13,308.97,172.68
2022-11-08 17:34:14,308.51,172.97
2022-11-08 17:34:15,310.91,173.65
2022-11-08 17:34:16,309.78,173.77
2022-11-08 17:34:17,308.3,173.48
2022-11-08 17:34:18,309.49,173.08
2022-11-08 17:34:19,307.98,172.93
2022-11-08 17:34:20,306.87,172.95
2022-11-08 17:34:21,311.91,174.85
2022-11-08 17:34:22,309.11,173.77
2022-11-08 17:34:23,307.65,173.09
2022-11-08 17:34:24,307.8,172.59
2022-11-08 17:34:25,309.35,173.47
2022-11-08 17:34:26,309.4,174.02
2022-11-08 17:34:27,309.17,173.27
2022-11-08 17:34:28,310.2,172.68
2022-11-08 17:34:29,308.04,172.67
2022-11-08 17:34:30,309.75,173.22
2022-11-08 17:34:31,309.06,172.45
2022-11-08 17:34:32,309.45,173.1
2022-11-08 17:34:33,310.7,174.0
2022-11-08 17:34:34,309.57,173.72
2022-11-08 17:34:35,309.96,173.28
2022-11-08 17:34:36,307.62,172.64
2022-11-08 17:34:37,308.28,172.43
2022-11-08 17:34:38,307.33,172.26
2022-11-08 17:34:39,307.33,172.52
2022-11-08 17:34:40,306.14,172.3
2022-11-08 17:34:41,306.72,172.66
2022-11-08 17:34:42,306.71,173.18
2022-11-08 17:34:43,306.86,173.3
2022-11-08 17:34:44,306.29,173.27
2022-11-08 17:34:45,306.46,172.71
2022-11-08 17:34:46,306.19,172.72
2022-11-08 17:34:47,306.62,173.39
2022-11-08 17:34:48,306.84,173.06
2022-11-08 17:34:49,304.8,172.47
2022-11-08 17:34:50,305.34,172.6
2022-11-08 17:34:51,305.36,172.69
2022-11-08 17:34:52,304.97,172.57
2022-11-08 17:34:53,308.28,174.24
2022-11-08 17:34:54,305.88,173.62
2022-11-08 17:34:55,304.97,172.61
2022-11-08 17:34:56,305.58,173.08
2022-11-08 17:34:57,304.74,173.4
2022-11-08 17:34:58,305.21,172.97
2022-11-08 17:34:59,304.83,172.96
2022-11-08 17:35:00,305.6,173.06
2022-11-08 17:35:01,304.8,173.51
2022-11-08 17:35:02,305.66,173.54
2022-11-08 17:35:03,306.87,174.55
2022-11-08 17:35:04,305.62,173.74
2022-11-08 17:35:05,305.95,173.16
2022-11-08 17:35:06,304.4,173.02
2022-11-08 17:35:07,2023.64,1930.65
2022-11-08 17:35:08,3773.92,3758.57
2022-11-08 17:35:09,3756.14,3741.45
2022-11-08 17:35:10,3747.1,3732.39
2022-11-08 17:35:11,3743.21,3728.45
2022-11-08 17:35:12,3741.55,3726.9
2022-11-08 17:35:13,3737.69,3723.01
2022-11-08 17:35:14,3733.71,3718.81
2022-11-08 17:35:15,3730.0,3715.31
2022-11-08 17:35:16,3727.85,3713.17
2022-11-08 17:35:17,3727.59,3712.75
2022-11-08 17:35:18,3727.56,3712.93
2022-11-08 17:35:19,3729.63,3714.94
2022-11-08 17:35:20,3732.0,3717.35
2022-11-08 17:35:21,3736.1,3721.43
2022-11-08 17:35:22,3733.19,3718.54
2022-11-08 17:35:23,3733.61,3719.11
2022-11-08 17:35:24,3728.8,3714.26
2022-11-08 17:35:25,3723.7,3709.04
2022-11-08 17:35:26,3721.82,3707.23
2022-11-08 17:35:27,3722.01,3707.36
2022-11-08 17:35:28,3723.74,3709.17
2022-11-08 17:35:29,3724.8,3709.7
2022-11-08 17:35:30,3727.28,3711.7
2022-11-08 17:35:31,3725.57,3710.38
2022-11-08 17:35:32,3725.26,3709.96
2022-11-08 17:35:33,3722.79,3707.27
2022-11-08 17:35:34,3722.43,3707.29
2022-11-08 17:35:35,3720.39,3704.89
2022-11-08 17:35:36,3720.95,3706.04
2022-11-08 17:35:37,3722.23,3707.57
2022-11-08 17:35:38,3724.24,3709.27
2022-11-08 17:35:39,3725.78,3711.35
2022-11-08 17:35:40,3727.88,3713.25
2022-11-08 17:35:41,3730.47,3715.61
2022-11-08 17:35:42,3730.62,3715.96
2022-11-08 17:35:43,3728.24,3713.64
2022-11-08 17:35:44,3727.2,3712.59
2022-11-08 17:35:45,3725.25,3710.71
2022-11-08 17:35:46,3725.07,3710.37
2022-11-08 17:35:47,3726.29,3711.64
2022-11-08 17:35:48,3729.74,3715.16
2022-11-08 17:35:49,3738.26,3723.5
2022-11-08 17:35:50,3736.7,3721.99
2022-11-08 17:35:51,3738.82,3724.01
2022-11-08 17:35:52,3739.04,3724.44
2022-11-08 17:35:53,3735.63,3721.02
2022-11-08 17:35:54,3734.68,3720.03
2022-11-08 17:35:55,3730.62,3716.01
2022-11-08 17:35:56,3728.45,3713.82
2022-11-08 17:35:57,3731.6,3716.89
2022-11-08 17:35:58,3736.32,3721.64
2022-11-08 17:35:59,3735.01,3720.19
2022-11-08 17:36:00,3739.46,3724.71
2022-11-08 17:36:01,3742.61,3727.64
2022-11-08 17:36:02,3743.61,3728.75
2022-11-08 17:36:03,3739.9,3724.84
2022-11-08 17:36:04,3736.96,3722.02
2022-11-08 17:36:05,3734.04,3719.13
2022-11-08 17:36:06,3732.56,3717.55
2022-11-08 17:36:07,3730.44,3715.4
2022-11-08 17:36:08,3732.05,3717.02
2022-11-08 17:36:09,3735.38,3720.43
2022-11-08 17:36:10,3736.8,3721.81
2022-11-08 17:36:11,3738.79,3723.61
2022-11-08 17:36:12,3731.16,3716.04
2022-11-08 17:36:13,3730.71,3715.4
2022-11-08 17:36:14,3729.54,3714.47
2022-11-08 17:36:15,3724.61,3709.21
2022-11-08 17:36:16,3724.26,3708.91
2022-11-08 17:36:17,3726.94,3711.95
2022-11-08 17:36:18,3726.91,3711.9
2022-11-08 17:36:19,3729.03,3714.04
2022-11-08 17:36:20,3727.34,3712.7
2022-11-08 17:36:21,3726.58,3711.49
2022-11-08 17:36:22,3729.02,3714.5
2022-11-08 17:36:23,3725.12,3710.2
2022-11-08 17:36:24,3726.69,3711.86
2022-11-08 17:36:25,3729.16,3714.28
2022-11-08 17:36:26,3727.72,3712.72
2022-11-08 17:36:27,3729.69,3714.62
2022-11-08 17:36:28,3730.73,3715.59
2022-11-08 17:36:29,3735.34,3720.44
2022-11-08 17:36:30,3734.68,3719.68
2022-11-08 17:36:31,3735.28,3720.4
2022-11-08 17:36:32,3737.95,3722.77
2022-11-08 17:36:33,3734.1,3719.19
2022-11-08 17:36:34,3734.54,3719.66
2022-11-08 17:36:35,3730.31,3715.44
2022-11-08 17:36:36,3729.36,3714.77
2022-11-08 17:36:37,3727.43,3712.55
2022-11-08 17:36:38,3725.13,3710.39
2022-11-08 17:36:39,3725.06,3710.27
2022-11-08 17:36:40,3727.22,3712.37
2022-11-08 17:36:41,3727.61,3713.14
2022-11-08 17:36:42,3734.32,3719.58
2022-11-08 17:36:43,3732.94,3718.1
2022-11-08 17:36:44,3732.72,3718.16
2022-11-08 17:36:45,3731.37,3716.57
2022-11-08 17:36:46,3724.97,3710.32
2022-11-08 17:36:47,3724.55,3709.92
2022-11-08 17:36:48,3724.3,3709.32
2022-11-08 17:36:49,3721.96,3707.43
2022-11-08 17:36:50,3721.66,3707.07
2022-11-08 17:36:51,3724.74,3709.98
2022-11-08 17:36:52,3723.89,3709.3
2022-11-08 17:36:53,3727.13,3712.26
2022-11-08 17:36:54,3726.02,3711.34
2022-11-08 17:36:55,3724.41,3709.7
2022-11-08 17:36:56,3721.65,3706.81
2022-11-08 17:36:57,3718.98,3704.13
2022-11-08 17:36:58,3717.78,3702.99
2022-11-08 17:36:59,3713.02,3698.38
2022-11-08 17:37:00,3713.21,3698.46
2022-11-08 17:37:01,3719.17,3704.28
2022-11-08 17:37:02,3721.05,3706.27
2022-11-08 17:37:03,3720.58,3705.98
2022-11-08 17:37:04,3723.3,3708.38
2022-11-08 17:37:05,3722.97,3708.29
2022-11-08 17:37:06,3722.13,3707.41
2022-11-08 17:37:07,3721.57,3706.71
2022-11-08 17:37:08,3715.91,3701.26
2022-11-08 17:37:09,3717.32,3702.39
2022-11-08 17:37:10,3717.3,3702.5
2022-11-08 17:37:11,3721.72,3706.85
2022-11-08 17:37:12,3725.95,3711.15
2022-11-08 17:37:13,3729.55,3714.7
2022-11-08 17:37:14,3727.94,3713.23
2022-11-08 17:37:15,3729.28,3714.34
2022-11-08 17:37:16,3724.11,3709.28
2022-11-08 17:37:17,3722.86,3708.24
2022-11-08 17:37:18,3718.02,3702.98
2022-11-08 17:37:19,3715.61,3700.25
2022-11-08 17:37:20,3717.59,3701.86
2022-11-08 17:37:21,3717.78,3702.3
2022-11-08 17:37:22,3715.71,3700.28
2022-11-08 17:37:23,3713.16,3697.61
2022-11-08 17:37:24,3717.28,3701.96
2022-11-08 17:37:25,3719.04,3703.8
2022-11-08 17:37:26,3719.55,3704.44
2022-11-08 17:37:27,3718.65,3703.68
2022-11-08 17:37:28,3713.35,3698.34
